,Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,Label
101,208.80.154.224-10.42.0.151-80-42613-6,10.42.0.151,42613,208.80.154.224,80,6,28/06/2017 03:32:46,5817727,4,4,402,490,402,0,100.5,201,490,0,122.5,245,153.3244857,1.375107495,831103.8571,1856006.575,4992652,142,825075,275025,418774.3469,758573,30431,5789242,1929747.333,2687933.195,4999889,142,0,0,0,0,136,136,0.687553747,0.687553747,0,490,99.11111111,197.8941917,39162.11111,0,0,0,1,0,0,0,0,1,111.5,100.5,122.5,136,0,0,0,0,0,0,4,402,4,490,65535,59,1,32,0,0,0,0,0,0,0,0,Android_SMS_Malware
102,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,28/06/2017 03:30:08,112948612,3,0,0,0,0,0,0,0,0,0,0,0,0,0.026560751,56474306,1665107.776,57651715,55296897,112948612,56474306,1665107.776,57651715,55296897,0,0,0,0,0,0,0,0,0,0,0,0.026560751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0,0,0,0,56474306,1665107.776,57651715,55296897,Android_SMS_Malware
103,172.217.10.138-10.42.0.151-443-51910-6,172.217.10.138,443,10.42.0.151,51910,6,28/06/2017 03:32:54,37,2,0,55,0,55,0,27.5,38.89087297,0,0,0,0,1486486.486,54054.05405,37,0,37,37,37,37,0,37,37,0,0,0,0,0,1,0,0,0,64,0,54054.05405,0,0,55,36.66666667,31.75426481,1008.333333,0,1,0,0,1,0,0,0,0,55,27.5,0,64,0,0,0,0,0,0,2,55,0,0,340,-1,0,32,0,0,0,0,0,0,0,0,Android_SMS_Malware
104,172.217.10.138-10.42.0.151-443-51910-6,10.42.0.151,51910,172.217.10.138,443,6,28/06/2017 03:32:54,434,2,0,0,0,0,0,0,0,0,0,0,0,0,4608.294931,434,0,434,434,434,434,0,434,434,0,0,0,0,0,0,0,0,0,64,0,4608.294931,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,1546,-1,0,32,0,0,0,0,0,0,0,0,Android_SMS_Malware
105,172.217.12.194-10.42.0.151-443-47176-6,10.42.0.151,47176,172.217.12.194,443,6,28/06/2017 03:33:08,419260,10,7,853,4336,470,0,85.3,154.9380163,1418,0,619.4285714,644.7567648,12376.56824,40.54763154,26203.75,25657.60373,73245,5,419260,46584.44444,48251.1654,111019,52,351612,58602,63465.13376,120864,5,0,0,0,0,328,232,23.85154797,16.69608358,0,1418,288.2777778,483.4343809,233708.8007,0,0,0,1,0,0,0,0,0,305.2352941,85.3,619.4285714,328,0,0,0,0,0,0,10,853,7,4336,65535,349,4,32,0,0,0,0,0,0,0,0,Android_SMS_Malware
106,172.217.12.194-10.42.0.151-443-34969-6,10.42.0.151,34969,172.217.12.194,443,6,28/06/2017 03:33:08,282605,8,5,778,637,470,0,97.25,168.9790773,494,0,127.4,214.085964,5006.988553,46.00060155,23550.41667,28509.6012,96404,352,282605,40372.14286,55416.83804,134232,352,220167,55041.75,57397.09662,136109,835,0,0,0,0,264,168,28.30806249,17.69253906,0,494,101.0714286,174.7540972,30538.99451,0,0,0,1,0,0,0,0,0,108.8461538,97.25,127.4,264,0,0,0,0,0,0,8,778,5,637,65535,349,4,32,0,0,0,0,0,0,0,0,Android_SMS_Malware
107,198.11.136.96-10.42.0.151-80-34000-6,10.42.0.151,34000,198.11.136.96,80,6,28/06/2017 03:32:53,22481673,2,0,0,0,0,0,0,0,0,0,0,0,0,0.088961351,22481673,0,22481673,22481673,22481673,22481673,0,22481673,22481673,0,0,0,0,0,0,0,0,0,40,0,0.088961351,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,65535,-1,0,20,0,0,0,0,0,0,0,0,Android_SMS_Malware
108,183.158.35.146-10.42.0.151-5225-41270-6,10.42.0.151,41270,183.158.35.146,5225,6,28/06/2017 03:29:34,582572,3,4,406,278,235,0,135.3333333,121.4921122,171,0,69.5,84.39786727,1174.103802,12.01568218,97095.33333,131878.645,284457,44,298115,149057.5,141648.3375,249218,48897,337195,112398.3333,193647.2439,336002,44,1,0,0,0,96,128,5.149578078,6.866104104,0,235,114.875,103.3792429,10687.26786,0,1,0,0,1,0,0,0,1,131.2857143,135.3333333,69.5,96,0,0,0,0,0,0,3,406,4,278,1369,167,1,32,0,0,0,0,0,0,0,0,Android_SMS_Malware
109,10.42.0.151-115.231.99.236-39493-80-6,10.42.0.151,39493,115.231.99.236,80,6,28/06/2017 03:33:36,771451,2,0,0,0,0,0,0,0,0,0,0,0,0,2.592517218,771451,0,771451,771451,771451,771451,0,771451,771451,0,0,0,0,0,0,0,0,0,64,0,2.592517218,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,1369,-1,0,32,0,0,0,0,0,0,0,0,Android_SMS_Malware
110,10.42.0.151-115.231.99.236-39493-80-6,10.42.0.151,39493,115.231.99.236,80,6,28/06/2017 03:33:38,3004514,2,0,0,0,0,0,0,0,0,0,0,0,0,0.665665063,3004514,0,3004514,3004514,3004514,3004514,0,3004514,3004514,0,0,0,0,0,0,0,0,0,64,0,0.665665063,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,1369,-1,0,32,0,0,0,0,0,0,0,0,Android_SMS_Malware
111,157.240.2.15-10.42.0.151-443-35191-6,10.42.0.151,35191,157.240.2.15,443,6,28/06/2017 03:33:41,340163,6,7,1087,201,537,0,181.1666667,261.9323704,137,0,28.71428571,50.07898523,3786.42004,38.21697245,28346.91667,37616.50996,123825,5,181052,36210.4,49513.94334,100188,25,304763,50793.83333,57219.154,123825,5,0,0,0,0,200,232,17.63860267,20.57836978,0,537,92,184.4522035,34022.61538,0,0,0,1,0,0,0,0,1,99.07692308,181.1666667,28.71428571,200,0,0,0,0,0,0,6,1087,7,201,65535,122,3,32,0,0,0,0,0,0,0,0,Android_SMS_Malware
112,172.217.10.14-10.42.0.151-443-52890-6,10.42.0.151,52890,172.217.10.14,443,6,28/06/2017 03:29:42,372537,14,11,9095,749,1368,0,649.6428571,666.3469421,428,0,68.09090909,132.8596662,26424.22095,67.10742826,15522.375,17864.04254,46939,9,372537,28656.69231,39381.24857,102452,9,260443,26044.3,31993.47784,92004,294,0,0,0,0,456,360,37.58015982,29.52726843,0,1368,378.6153846,572.054758,327246.6462,0,0,0,1,0,0,0,0,0,393.76,649.6428571,68.09090909,456,0,0,0,0,0,0,14,9095,11,749,65535,490,9,32,0,0,0,0,0,0,0,0,Android_SMS_Malware
113,10.42.0.151-123.125.112.76-36408-443-6,10.42.0.151,36408,123.125.112.76,443,6,28/06/2017 03:32:59,48160550,2,0,470,0,235,235,235,0,0,0,0,0,9.759024762,0.041527765,48160550,0,48160550,48160550,48160550,48160550,0,48160550,48160550,0,0,0,0,0,1,0,0,0,40,0,0.041527765,0,235,235,235,0,0,0,1,0,0,1,1,0,0,0,352.5,235,0,40,0,0,0,0,0,0,2,470,0,0,1369,-1,1,20,0,0,0,0,0,0,0,0,Android_SMS_Malware
114,169.45.219.238-10.42.0.151-443-55147-6,169.45.219.238,443,10.42.0.151,55147,6,28/06/2017 03:31:48,119305418,34,38,1570,800,285,0,46.17647059,80.04561979,210,0,21.05263158,39.00516069,19.86498216,0.603493129,1680358,5060356.797,23812007,16,119305418,3615315.697,7018415.727,23883958,586,119092464,3218715.243,6726839.784,23884397,16,1,0,0,0,1088,1216,0.284982866,0.318510263,0,285,35.91780822,67.32998206,4533.326484,0,1,0,0,1,0,0,0,1,36.41666667,46.17647059,21.05263158,1088,0,0,0,0,0,0,34,1570,38,800,514,1867,15,32,1521916,1399484.628,3344494,317680,15472515.57,7079568.74,23812007,5855435,Android_SMS_Malware
115,10.42.0.151-31.13.80.5-59039-443-6,10.42.0.151,59039,31.13.80.5,443,6,28/06/2017 03:33:53,196787,6,7,1088,201,537,0,181.3333333,262.1752594,137,0,28.71428571,50.07898523,6550.229436,66.06127437,16398.91667,34981.17361,123223,37,50920,10184,12873.67869,24391,297,174389,29064.83333,47727.2599,123223,37,0,0,0,0,200,232,30.48981894,35.57145543,0,537,92.07142857,184.6220523,34085.3022,0,0,0,1,0,0,0,0,1,99.15384615,181.3333333,28.71428571,200,0,0,0,0,0,0,6,1088,7,201,65535,122,3,32,0,0,0,0,0,0,0,0,Android_SMS_Malware
116,10.42.0.151-31.13.80.5-59039-443-6,10.42.0.151,59039,31.13.80.5,443,6,28/06/2017 03:33:53,22294,2,1,31,0,31,0,15.5,21.92031022,0,0,0,0,1390.508657,134.5653539,11147,15632.71672,22201,93,93,93,0,93,93,0,0,0,0,0,1,0,0,0,64,32,89.71023594,44.85511797,0,31,15.5,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,20.66666667,15.5,0,64,0,0,0,0,0,0,2,31,1,0,1369,122,0,32,0,0,0,0,0,0,0,0,Android_SMS_Malware
117,208.80.154.224-10.42.0.151-80-42614-6,10.42.0.151,42614,208.80.154.224,80,6,28/06/2017 03:32:51,63439148,2,0,0,0,0,0,0,0,0,0,0,0,0,0.031526275,63439148,0,63439148,63439148,63439148,63439148,0,63439148,63439148,0,0,0,0,0,0,0,0,0,64,0,0.031526275,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,1369,-1,0,32,0,0,0,0,0,0,0,0,Android_SMS_Malware
118,208.80.154.224-10.42.0.151-80-42613-6,10.42.0.151,42613,208.80.154.224,80,6,28/06/2017 03:32:52,62700221,2,0,0,0,0,0,0,0,0,0,0,0,0,0.031897814,62700221,0,62700221,62700221,62700221,62700221,0,62700221,62700221,0,0,0,0,0,0,0,0,0,64,0,0.031897814,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,1386,-1,0,32,0,0,0,0,0,0,0,0,Android_SMS_Malware
119,208.80.154.224-10.42.0.151-80-42613-6,10.42.0.151,42613,208.80.154.224,80,6,28/06/2017 03:33:55,551979,2,0,0,0,0,0,0,0,0,0,0,0,0,3.62332625,551979,0,551979,551979,551979,551979,0,551979,551979,0,0,0,0,0,0,0,0,0,64,0,3.62332625,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,1386,-1,0,32,0,0,0,0,0,0,0,0,Android_SMS_Malware
120,208.80.154.224-10.42.0.151-80-42614-6,10.42.0.151,42614,208.80.154.224,80,6,28/06/2017 03:33:55,546933,2,0,0,0,0,0,0,0,0,0,0,0,0,3.656755032,546933,0,546933,546933,546933,546933,0,546933,546933,0,0,0,0,0,0,0,0,0,64,0,3.656755032,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,1369,-1,0,32,0,0,0,0,0,0,0,0,Android_SMS_Malware
121,202.77.129.230-10.42.0.151-80-37899-6,10.42.0.151,37899,202.77.129.230,80,6,28/06/2017 03:33:56,909264,13,19,422,23039,422,0,32.46153846,117.0417414,1460,0,1212.578947,510.8519372,25802.18726,35.1932992,29331.09677,72457.51693,266801,5,699309,58275.75,136663.0332,423763,8,682006,37889.22222,91322.50358,297104,5,0,0,0,0,304,392,14.2972778,20.8960214,0,1460,710.9393939,710.0351197,504149.8712,0,0,0,1,0,0,0,0,1,733.15625,32.46153846,1212.578947,304,0,0,0,0,0,0,13,422,19,23039,65535,123,1,20,0,0,0,0,0,0,0,0,Android_SMS_Malware
122,202.77.129.230-10.42.0.151-80-37899-6,10.42.0.151,37899,202.77.129.230,80,6,28/06/2017 03:33:57,23620,7,0,0,0,0,0,0,0,0,0,0,0,0,296.3590178,3936.666667,6096.225215,13077,10,23620,3936.666667,6096.225215,13077,10,0,0,0,0,0,0,0,0,0,140,0,296.3590178,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,140,0,0,0,0,0,0,7,0,0,0,1780,-1,0,20,0,0,0,0,0,0,0,0,Android_SMS_Malware
123,208.80.154.224-10.42.0.151-80-42613-6,10.42.0.151,42613,208.80.154.224,80,6,28/06/2017 03:33:56,1839792,2,0,0,0,0,0,0,0,0,0,0,0,0,1.087079409,1839792,0,1839792,1839792,1839792,1839792,0,1839792,1839792,0,0,0,0,0,0,0,0,0,64,0,1.087079409,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,1386,-1,0,32,0,0,0,0,0,0,0,0,Android_SMS_Malware
124,208.80.154.224-10.42.0.151-80-42614-6,10.42.0.151,42614,208.80.154.224,80,6,28/06/2017 03:33:56,1918525,2,0,0,0,0,0,0,0,0,0,0,0,0,1.042467521,1918525,0,1918525,1918525,1918525,1918525,0,1918525,1918525,0,0,0,0,0,0,0,0,0,64,0,1.042467521,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,1369,-1,0,32,0,0,0,0,0,0,0,0,Android_SMS_Malware
125,202.77.129.150-10.42.0.151-80-39037-6,10.42.0.151,39037,202.77.129.150,80,6,28/06/2017 03:33:58,546778,3,3,497,900,497,0,165.6666667,286.9430838,900,0,300,519.6152423,2554.967464,10.97337493,109355.6,124854.2906,263444,732,234377,117188.5,164694.3617,233645,732,322595,161297.5,158873.4587,273638,48957,0,0,0,0,80,72,5.486687467,5.486687467,0,900,199.5714286,360.1406471,129701.2857,0,0,0,1,0,0,0,0,1,232.8333333,165.6666667,300,80,0,0,0,0,0,0,3,497,3,900,65535,123,1,20,0,0,0,0,0,0,0,0,Android_SMS_Malware
126,202.77.129.150-10.42.0.151-80-39037-6,10.42.0.151,39037,202.77.129.150,80,6,28/06/2017 03:33:59,1709,2,0,0,0,0,0,0,0,0,0,0,0,0,1170.275015,1709,0,1709,1709,1709,1709,0,1709,1709,0,0,0,0,0,0,0,0,0,40,0,1170.275015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,1397,-1,0,20,0,0,0,0,0,0,0,0,Android_SMS_Malware
127,10.42.0.151-115.231.99.236-39493-80-6,10.42.0.151,39493,115.231.99.236,80,6,28/06/2017 03:33:47,12027797,2,0,0,0,0,0,0,0,0,0,0,0,0,0.16628149,12027797,0,12027797,12027797,12027797,12027797,0,12027797,12027797,0,0,0,0,0,0,0,0,0,64,0,0.16628149,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,1369,-1,0,32,0,0,0,0,0,0,0,0,Android_SMS_Malware
128,10.42.0.151-47.88.68.96-57954-80-6,10.42.0.151,57954,47.88.68.96,80,6,28/06/2017 03:32:32,88294727,14,12,1546,1347,524,0,110.4285714,219.4565716,356,0,112.25,152.0772083,32.76526355,0.294468321,3531789.08,12720089.45,59899414,17,28395313,2184254.846,6740575.742,24497088,17,88207712,8018882.909,18708980.87,59901281,46,0,0,0,0,336,260,0.158559865,0.135908456,0,524,107.1481481,185.2691812,34324.66952,0,0,0,1,0,0,0,0,0,111.2692308,110.4285714,112.25,336,0,0,0,0,0,0,14,1546,12,1347,65535,17688,3,20,3574891,0,3574891,3574891,24497088,0,24497088,24497088,Android_SMS_Malware
129,202.77.129.185-10.42.0.151-80-43074-6,10.42.0.151,43074,202.77.129.185,80,6,28/06/2017 03:34:00,532262,4,4,1514,290,1102,0,378.5,519.9676272,290,0,72.5,145,3389.308273,15.0301919,76037.42857,102582.4503,220196,366,229801,76600.33333,131347.7984,228267,366,312066,104022,116001.7475,229512,711,0,0,0,0,100,92,7.515095949,7.515095949,0,1102,200.4444444,371.9284579,138330.7778,0,0,0,1,0,0,0,0,1,225.5,378.5,72.5,100,0,0,0,0,0,0,4,1514,4,290,65535,140,2,20,0,0,0,0,0,0,0,0,Android_SMS_Malware
130,202.77.129.185-10.42.0.151-80-43075-6,10.42.0.151,43075,202.77.129.185,80,6,28/06/2017 03:34:00,532661,4,3,1644,290,1232,0,411,580.7707522,290,0,96.66666667,167.4315781,3630.827111,13.14156659,88776.83333,106422.0667,220488,49,229706,76568.66667,131011.2506,227844,49,312577,156288.5,104399.3665,230110,82467,0,0,0,0,100,72,7.509466621,5.632099966,0,1232,241.75,431.628726,186303.3571,0,0,0,1,0,0,0,0,0,276.2857143,411,96.66666667,100,0,0,0,0,0,0,4,1644,3,290,65535,142,2,20,0,0,0,0,0,0,0,0,Android_SMS_Malware
131,202.77.129.230-10.42.0.151-80-37901-6,10.42.0.151,37901,202.77.129.230,80,6,28/06/2017 03:33:56,4424418,3,3,836,504,836,0,278.6666667,482.664825,504,0,168,290.9845357,302.8646932,1.356110566,884883.6,1659651.357,3847965,32474,4107277,2053638.5,2537560.872,3847965,259312,4197580,2098790,2896303.719,4146786,50794,0,0,0,0,80,72,0.678055283,0.678055283,0,836,191.4285714,340.6850242,116066.2857,0,0,0,1,0,0,0,0,1,223.3333333,278.6666667,168,80,0,0,0,0,0,0,3,836,3,504,65535,128,1,20,0,0,0,0,0,0,0,0,Android_SMS_Malware
132,202.77.129.150-10.42.0.151-80-39047-6,10.42.0.151,39047,202.77.129.150,80,6,28/06/2017 03:34:00,574845,3,3,857,1092,857,0,285.6666667,494.7891807,1092,0,364,630.466494,3390.479173,10.43759622,114969,119678.0547,263815,7682,257304,128652,145721.9797,231693,25611,350834,175417,172097.0626,297108,53726,0,0,0,0,80,72,5.218798111,5.218798111,0,1092,278.4285714,480.3220646,230709.2857,0,0,0,1,0,0,0,0,1,324.8333333,285.6666667,364,80,0,0,0,0,0,0,3,857,3,1092,65535,128,1,20,0,0,0,0,0,0,0,0,Android_SMS_Malware
133,202.77.129.230-10.42.0.151-80-37901-6,202.77.129.230,80,10.42.0.151,37901,6,28/06/2017 03:34:01,6731,1,3,1460,0,1460,1460,1460,0,0,0,0,0,216906.8489,594.2653395,2243.666667,2304.976428,4691,114,0,0,0,0,0,4805,2402.5,3236.427737,4691,114,0,0,0,0,20,72,148.5663349,445.6990046,0,1460,584,799.674934,639480,0,0,0,0,1,0,0,0,3,730,1460,0,20,0,0,0,0,0,0,1,1460,3,0,128,1415,0,20,0,0,0,0,0,0,0,0,Android_SMS_Malware
134,202.77.129.150-10.42.0.151-80-39047-6,10.42.0.151,39047,202.77.129.150,80,6,28/06/2017 03:34:01,7140,2,0,0,0,0,0,0,0,0,0,0,0,0,280.1120448,7140,0,7140,7140,7140,7140,0,7140,7140,0,0,0,0,0,0,0,0,0,40,0,280.1120448,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,1403,-1,0,20,0,0,0,0,0,0,0,0,Android_SMS_Malware
135,202.77.129.150-10.42.0.151-80-39054-6,10.42.0.151,39054,202.77.129.150,80,6,28/06/2017 03:34:00,551490,3,3,429,1357,429,0,143,247.6832655,1357,0,452.3333333,783.4643153,3238.499338,10.87961704,110298,124815.868,263420,2149,228435,114217.5,158333.2291,226176,2259,327463,163731.5,147214.6821,267828,59635,0,0,0,0,80,72,5.439808519,5.439808519,0,1357,255.1428571,511.5018503,261634.1429,0,0,0,1,0,0,0,0,1,297.6666667,143,452.3333333,80,0,0,0,0,0,0,3,429,3,1357,65535,123,1,20,0,0,0,0,0,0,0,0,Android_SMS_Malware
136,202.77.129.150-10.42.0.151-80-39054-6,10.42.0.151,39054,202.77.129.150,80,6,28/06/2017 03:34:01,6840,2,0,0,0,0,0,0,0,0,0,0,0,0,292.3976608,6840,0,6840,6840,6840,6840,0,6840,6840,0,0,0,0,0,0,0,0,0,40,0,292.3976608,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,1412,-1,0,20,0,0,0,0,0,0,0,0,Android_SMS_Malware
137,202.77.129.150-10.42.0.151-443-56549-6,10.42.0.151,56549,202.77.129.150,443,6,28/06/2017 03:34:00,1056454,7,7,944,3980,431,0,134.8571429,181.4776649,1460,0,568.5714286,655.1370994,4660.874965,13.25187845,81265.69231,107810.8065,263864,16,745253,124208.8333,127561.5827,261759,256,832357,138726.1667,137505.2797,299825,16,0,0,0,0,160,152,6.625939227,6.625939227,0,1460,328.2666667,503.3223146,253333.3524,0,0,0,1,0,0,0,0,1,351.7142857,134.8571429,568.5714286,160,0,0,0,0,0,0,7,944,7,3980,65535,140,3,20,0,0,0,0,0,0,0,0,Android_SMS_Malware
138,202.77.129.150-10.42.0.151-443-56550-6,10.42.0.151,56550,202.77.129.150,443,6,28/06/2017 03:34:00,1045406,7,7,1395,4706,876,0,199.2857143,324.2677465,1460,0,672.2857143,715.0241754,5836.010124,13.3919262,80415.84615,108454.9698,263510,11,728725,121454.1667,127289.17,258818,187,821412,136902,133803.1935,296280,11,0,0,0,0,160,152,6.6959631,6.6959631,0,1460,406.7333333,576.86065,332768.2095,0,0,0,1,0,0,0,0,1,435.7857143,199.2857143,672.2857143,160,0,0,0,0,0,0,7,1395,7,4706,65535,145,3,20,0,0,0,0,0,0,0,0,Android_SMS_Malware
139,202.77.129.150-10.42.0.151-443-56549-6,10.42.0.151,56549,202.77.129.150,443,6,28/06/2017 03:34:01,18067,2,0,0,0,0,0,0,0,0,0,0,0,0,110.6990646,18067,0,18067,18067,18067,18067,0,18067,18067,0,0,0,0,0,0,0,0,0,40,0,110.6990646,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,1506,-1,0,20,0,0,0,0,0,0,0,0,Android_SMS_Malware
140,202.77.129.150-10.42.0.151-443-56550-6,10.42.0.151,56550,202.77.129.150,443,6,28/06/2017 03:34:01,18675,2,0,0,0,0,0,0,0,0,0,0,0,0,107.0950469,18675,0,18675,18675,18675,18675,0,18675,18675,0,0,0,0,0,0,0,0,0,40,0,107.0950469,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,1506,-1,0,20,0,0,0,0,0,0,0,0,Android_SMS_Malware
141,202.77.129.185-10.42.0.151-80-43079-6,10.42.0.151,43079,202.77.129.185,80,6,28/06/2017 03:34:00,1834963,4,4,1641,290,1229,0,410.25,579.3573307,290,0,72.5,145,1052.337295,4.359760933,262137.5714,463784.6436,1290929,314,1526164,508721.3333,687493.081,1290929,314,1614539,538179.6667,856612.754,1526010,346,0,0,0,0,100,92,2.179880466,2.179880466,0,1229,214.5555556,410.7886047,168747.2778,0,0,0,1,0,0,0,0,1,241.375,410.25,72.5,100,0,0,0,0,0,0,4,1641,4,290,65535,142,2,20,0,0,0,0,0,0,0,0,Android_SMS_Malware
142,202.77.129.230-10.42.0.151-80-37932-6,10.42.0.151,37932,202.77.129.230,80,6,28/06/2017 03:34:01,534361,4,2,871,0,871,0,217.75,435.5,0,0,0,0,1629.984224,11.22836435,106872.2,129782.1215,267748,1870,534361,178120.3333,156959.7998,303458,2075,271693,271693,0,271693,271693,0,0,0,0,100,52,7.48557623,3.742788115,0,871,124.4285714,329.207056,108377.2857,0,0,0,1,0,0,0,0,0,145.1666667,217.75,0,100,0,0,0,0,0,0,4,871,2,0,65535,128,1,20,0,0,0,0,0,0,0,0,Android_SMS_Malware
143,202.77.129.230-10.42.0.151-80-37933-6,10.42.0.151,37933,202.77.129.230,80,6,28/06/2017 03:34:01,301876,4,1,867,0,867,0,216.75,433.5,0,0,0,0,2872.040175,16.56309213,75469,101863.3243,227004,12356,301876,100625.3333,127319.7074,246577,12356,0,0,0,0,0,0,0,0,0,100,32,13.2504737,3.312618426,0,867,144.5,353.9512678,125281.5,0,0,0,1,0,0,0,0,0,173.4,216.75,0,100,0,0,0,0,0,0,4,867,1,0,65535,14600,1,20,0,0,0,0,0,0,0,0,Android_SMS_Malware
144,202.77.129.230-10.42.0.151-80-37933-6,202.77.129.230,80,10.42.0.151,37933,6,28/06/2017 03:34:02,3425,2,0,106,0,106,0,53,74.95331881,0,0,0,0,30948.90511,583.9416058,3425,0,3425,3425,3425,3425,0,3425,3425,0,0,0,0,0,0,0,0,0,40,0,583.9416058,0,0,106,35.33333333,61.19912853,3745.333333,0,0,0,0,1,0,0,0,0,53,53,0,40,0,0,0,0,0,0,2,106,0,0,128,-1,1,20,0,0,0,0,0,0,0,0,Android_SMS_Malware
145,172.217.9.232-10.42.0.151-443-47733-6,10.42.0.151,47733,172.217.9.232,443,6,28/06/2017 03:32:03,92303,2,1,568,416,568,0,284,401.6366517,416,416,416,0,10660.54191,32.50165217,46151.5,5623.620231,50128,42175,92303,92303,0,92303,92303,0,0,0,0,0,1,0,0,0,64,32,21.66776811,10.83388406,0,568,388,268.4076502,72042.66667,0,1,0,0,1,0,0,0,0,517.3333333,284,416,64,0,0,0,0,0,0,2,568,1,416,1546,383,0,32,0,0,0,0,0,0,0,0,Android_SMS_Malware
146,172.217.10.14-10.42.0.151-443-35533-6,10.42.0.151,35533,172.217.10.14,443,6,28/06/2017 03:29:43,20786206,6,7,1128,1660,583,0,188,291.4961406,407,0,237.1428571,176.9316521,134.1274112,0.625414758,1732183.833,5903048.808,20476618,31,20786206,4157241.2,9123154.533,20476618,227,20746959,3457826.5,8356736.089,20515747,31,1,0,0,0,204,224,0.288652965,0.336761793,0,583,240.7857143,239.6472339,57430.7967,0,1,0,0,1,0,0,0,1,259.3076923,188,237.1428571,204,0,0,0,0,0,0,6,1128,7,1660,1436,468,1,32,216968,0,216968,216968,20476618,0,20476618,20476618,Android_SMS_Malware
